id,source,collection_method,user_text,normalized_text,intent_expected,constraints,difficulty,category,expected_behavior,expected_not_to_do,actual_behavior,status,notes,conversation_id,turn_id,source_url
QS-0544,synthetic,synthetic_dialog_flow,Trời mưa nên ăn gì,troi mua nen an gi,meal_plan,context_ref=avoid_spicy;weather=rainy,medium,dialog_flow_weather_context,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-014,2.0,https://rasa.com/blog/multi-turn-conversation
QS-0545,synthetic,synthetic_dialog_flow,Đừng quá nhiều carb,dung qua nhieu carb,meal_plan,context_ref=previous_constraints;goal=lower_carb,medium,dialog_flow_add_macro_constraint,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-014,3.0,https://rasa.com/blog/multi-turn-conversation
QS-0546,synthetic,synthetic_dialog_flow,Tính carb món vừa chọn,tinh carb mon vua chon,nutrition_calc,context_ref=selected_dish;metric=carb_estimate,hard,dialog_flow_meal_to_nutrition,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-014,4.0,https://rasa.com/blog/multi-turn-conversation
QS-0547,synthetic,synthetic_dialog_flow,Bữa sáng dưới 10 phút,bua sang duoi 10 phut,meal_plan,meal=breakfast;time<=10,easy,dialog_flow_time_meal,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-015,1.0,https://rasa.com/blog/multi-turn-conversation
QS-0548,synthetic,synthetic_dialog_flow,Tôi còn 400 kcal thôi,toi con 400 kcal thoi,meal_plan,context_ref=breakfast_fast;kcal<=400,medium,dialog_flow_add_kcal,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-015,2.0,https://rasa.com/blog/multi-turn-conversation
QS-0549,synthetic,synthetic_dialog_flow,Món nào no lâu nhất,mon nao no lau nhat,meal_plan,context_ref=previous_suggestions;sort=satiety,hard,dialog_flow_option_selection,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-015,3.0,https://rasa.com/blog/multi-turn-conversation
QS-0550,synthetic,synthetic_dialog_flow,Log món đó vào hôm nay,log mon do vao hom nay,nutrition_calc,context_ref=selected_dish;action=log_food,hard,dialog_flow_meal_to_nutrition,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-015,4.0,https://rasa.com/blog/multi-turn-conversation
QS-0551,synthetic,synthetic_dialog_flow,Tôi nhập nhầm bữa trưa,toi nhap nham bua trua,nutrition_calc,action=correction;meal=lunch,medium,dialog_flow_correction,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-016,1.0,https://rasa.com/blog/multi-turn-conversation
QS-0552,synthetic,synthetic_dialog_flow,Xóa cơm gà đi,xoa com ga di,nutrition_calc,context_ref=correction;remove_food=chicken_rice,medium,dialog_flow_correction,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-016,2.0,https://rasa.com/blog/multi-turn-conversation
QS-0553,synthetic,synthetic_dialog_flow,Sau khi xóa còn bao nhiêu kcal,sau khi xoa con bao nhieu kcal,nutrition_calc,context_ref=updated_log;metric=kcal_remaining,medium,dialog_flow_context_nutrition,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-016,3.0,https://rasa.com/blog/multi-turn-conversation
QS-0554,synthetic,synthetic_dialog_flow,Gợi ý món bù protein,goi y mon bu protein,meal_plan,context_ref=protein_after_recalc;goal=protein_gap,hard,dialog_flow_nutrition_to_meal,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-016,4.0,https://rasa.com/blog/multi-turn-conversation
QS-0555,synthetic,synthetic_dialog_flow,Tôi ăn ngoài không biết gram,toi an ngoai khong biet gram,nutrition_calc,missing_portion=true;context=eating_out,medium,dialog_flow_missing_data,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-017,1.0,https://rasa.com/blog/multi-turn-conversation
QS-0556,synthetic,synthetic_dialog_flow,Vậy ước lượng cơm sườn giúp tôi,vay uoc luong com suon giup toi,nutrition_calc,context_ref=missing_portion;food=com_suon;metric=kcal_estimate,medium,dialog_flow_estimate,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-017,2.0,https://rasa.com/blog/multi-turn-conversation
QS-0557,synthetic,synthetic_dialog_flow,Nếu sai số cao thì hỏi tôi gì thêm,neu sai so cao thi hoi toi gi them,nutrition_calc,context_ref=estimate;needs_clarifying_questions=true,hard,dialog_flow_clarify,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-017,3.0,https://rasa.com/blog/multi-turn-conversation
QS-0558,synthetic,synthetic_dialog_flow,Sau đó gợi ý bữa tối nhẹ,sau do goi y bua toi nhe,meal_plan,context_ref=estimated_log;meal=dinner;goal=light,hard,dialog_flow_nutrition_to_meal,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-017,4.0,https://rasa.com/blog/multi-turn-conversation
QS-0559,synthetic,synthetic_dialog_flow,Mon trua duoi 40k,mon trua duoi 40k,meal_plan,meal=lunch;budget<=40000;typing=no_diacritics,easy,dialog_flow_typo,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-018,1.0,https://rasa.com/blog/multi-turn-conversation
QS-0560,synthetic,synthetic_dialog_flow,co mon nao no lau hon hong,co mon nao no lau hon hong,meal_plan,context_ref=previous_suggestions;goal=satiety;typing=slang,medium,dialog_flow_followup_slang,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-018,2.0,https://rasa.com/blog/multi-turn-conversation
QS-0561,synthetic,synthetic_dialog_flow,tinh kcal mon do di,tinh kcal mon do di,nutrition_calc,context_ref=selected_dish;metric=kcal_estimate;typing=no_diacritics,hard,dialog_flow_nutrition_slang,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-018,3.0,https://rasa.com/blog/multi-turn-conversation
QS-0562,synthetic,synthetic_dialog_flow,them lua chon khac re hon,them lua chon khac re hon,meal_plan,context_ref=previous_suggestions;budget=lower;typing=no_diacritics,hard,dialog_flow_followup_slang,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-018,4.0,https://rasa.com/blog/multi-turn-conversation
QS-0563,synthetic,synthetic_dialog_flow,Tôi muốn món nước,toi muon mon nuoc,meal_plan,dish_type=soup/noodle,easy,dialog_flow_preference,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-019,1.0,https://rasa.com/blog/multi-turn-conversation
QS-0564,synthetic,synthetic_dialog_flow,Nhưng đang giảm tinh bột,nhung dang giam tinh bot,meal_plan,context_ref=dish_type;goal=low_carb,medium,dialog_flow_add_macro_constraint,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-019,2.0,https://rasa.com/blog/multi-turn-conversation
QS-0565,synthetic,synthetic_dialog_flow,Món nước mà ít carb có thật không,mon nuoc ma it carb co that khong,meal_plan,context_ref=constraints;ask_feasibility=true,medium,dialog_flow_feasibility,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-019,3.0,https://rasa.com/blog/multi-turn-conversation
QS-0566,synthetic,synthetic_dialog_flow,Tính thử carb món gợi ý đầu,tinh thu carb mon goi y dau,nutrition_calc,context_ref=previous_option_1;metric=carb_estimate,hard,dialog_flow_meal_to_nutrition,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-019,4.0,https://rasa.com/blog/multi-turn-conversation
QS-0567,synthetic,synthetic_dialog_flow,Tôi chỉ còn 200 kcal,toi chi con 200 kcal,nutrition_calc,metric=kcal_remaining;kcal_remaining=200,easy,dialog_flow_nutrition,"Dùng ngữ cảnh các lượt trước trong cùng conversation_id để hiểu follow-up, giữ constraint đã nêu, và chỉ hỏi lại khi thiếu thông tin quan trọng.",Không mất ngữ cảnh; không hiểu 'món đó/cái này/món khác/rẻ hơn/nhẹ hơn' như câu độc lập; không bỏ qua constraint trước đó.,,,"bổ sung nhóm dialog_flow: test nhớ ngữ cảnh, follow-up, repair, option reference",DF-020,1.0,https://rasa.com/blog/multi-turn-conversation
